segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
Wi-Fi 干扰,GLO81,GLO,100,0.253,0.253,0.001953125,1.640625,36.0
Wi-Fi 干扰,GLO82,GLO,100,0.253,0.253,0.001953125,178.484375,42.0
Wi-Fi 干扰,GLO95,GLO,100,0.253,0.253,0.001953125,147.390625,39.0
Wi-Fi 干扰,GLO96,GLO,100,0.253,0.253,0.001953125,239.1875,43.5
Wi-Fi 干扰,GLO97,GLO,50,0.253,0.253,0.001953125,185.59375,43.0
Wi-Fi 干扰,GPS11,GPS,150,0.253,0.253,0.001953125,188.890625,42.0
Wi-Fi 干扰,GPS15,GPS,100,0.253,0.253,0.001953125,236.4375,41.0
Wi-Fi 干扰,GPS20,GPS,100,0.253,0.253,0.001953125,237.84375,42.0
Wi-Fi 干扰,GPS21,GPS,50,0.253,0.253,0.001953125,187.59375,40.0
Wi-Fi 干扰,GPS29,GPS,100,0.253,0.38,0.001953125,0.375,32.0
Wi-Fi 干扰,GPS30,GPS,150,0.253,0.38,0.001953125,8.09375,33.0
Wi-Fi 干扰,GPS5,GPS,100,0.253,0.253,0.001953125,243.4375,43.0
Wi-Fi 干扰,QZS194,QZS,113,0.38,0.38,0.00390625,0.09375,30.0
Wi-Fi 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,190.28125,43.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,188.78125,41.0
无干扰 #5,BDS1,BDS,100,0.253,0.253,0.001953125,236.875,46.0
无干扰 #5,BDS14,BDS,100,0.253,0.253,0.001953125,234.4375,39.0
无干扰 #5,BDS2,BDS,90,0.253,0.253,0.001953125,35.6875,38.0
无干扰 #5,BDS21,BDS,150,0.253,0.253,0.001953125,233.484375,44.0
无干扰 #5,BDS3,BDS,100,0.253,0.253,0.001953125,231.9375,45.0
无干扰 #5,BDS34,BDS,144,0.253,0.253,0.001953125,103.6875,35.0
无干扰 #5,BDS35,BDS,150,0.253,0.253,0.001953125,232.6875,42.0
无干扰 #5,BDS4,BDS,100,0.253,0.253,0.001953125,233.140625,43.0
