segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
无干扰 #3,BDS2,BDS,100,0.253,0.253,0.001953125,17.28125,40.5
无干扰 #3,BDS20,BDS,150,0.253,0.253,0.001953125,19.1875,46.0
无干扰 #3,BDS22,BDS,150,0.253,0.253,0.001953125,17.734375,44.0
无干扰 #3,BDS3,BDS,100,0.253,0.253,0.001953125,18.484375,46.0
无干扰 #3,BDS36,BDS,150,0.169,0.253,0.001953125,18.828125,48.0
无干扰 #3,BDS39,BDS,150,0.253,0.253,0.001953125,19.140625,44.0
无干扰 #3,BDS4,BDS,100,0.253,0.253,0.001953125,17.78125,44.0
无干扰 #3,BDS6,BDS,100,0.253,0.253,0.001953125,53.28125,46.5
无干扰 #3,BDS7,BDS,100,0.253,0.253,0.001953125,52.390625,47.0
无干扰 #3,BDS9,BDS,150,0.253,0.253,0.001953125,21.046875,46.0
无干扰 #3,GAL15,GAL,150,0.253,0.253,0.001953125,16.734375,43.0
无干扰 #3,GAL2,GAL,149,0.169,0.38,0.001953125,14.78125,49.0
无干扰 #3,GAL25,GAL,150,0.253,0.253,0.001953125,19.328125,45.0
无干扰 #3,GAL3,GAL,150,0.169,0.253,0.001953125,17.046875,48.0
无干扰 #3,GAL30,GAL,144,0.253,0.253,0.001953125,10.875,36.5
无干扰 #3,GAL32,GAL,150,0.169,0.253,0.001953125,17.140625,48.0
无干扰 #3,GAL5,GAL,150,0.253,0.38,0.001953125,13.734375,41.0
无干扰 #3,GAL8,GAL,150,0.253,0.253,0.001953125,17.734375,43.0
无干扰 #3,GLO41,GLO,100,0.253,0.253,0.001953125,52.4375,40.5
无干扰 #3,GLO42,GLO,100,0.253,0.253,0.001953125,52.796875,47.0
无干扰 #3,GLO43,GLO,100,0.253,0.253,0.001953125,53.75,46.0
无干扰 #3,GLO46,GLO,100,0.253,0.253,0.001953125,52.9375,43.0
无干扰 #3,GLO53,GLO,100,0.253,0.253,0.001953125,53.25,45.0
无干扰 #3,GLO64,GLO,50,0.38,0.38,0.00390625,0.1875,30.0
无干扰 #3,GPS10,GPS,150,0.253,0.253,0.001953125,18.9375,47.0
无干扰 #3,GPS12,GPS,100,0.253,0.253,0.001953125,70.390625,44.0
无干扰 #3,GPS13,GPS,100,0.253,0.253,0.001953125,52.296875,36.0
无干扰 #3,GPS23,GPS,150,0.253,0.253,0.001953125,36.890625,44.0
无干扰 #3,GPS25,GPS,150,0.253,0.253,0.001953125,86.984375,47.0
无干扰 #3,GPS28,GPS,150,0.253,0.253,0.001953125,45.484375,40.0
