segment,svid,sys,n,std_psr_median,std_psr_max,std_adr_median,locktime_median,cno_median
Wi-Fi 干扰,GPS32,GPS,150,0.253,0.253,0.001953125,65.09375,36.0
Wi-Fi 干扰,QZS194,QZS,150,0.253,0.253,0.001953125,219.59375,41.0
Wi-Fi 干扰,QZS195,QZS,150,0.253,0.253,0.001953125,182.09375,39.0
Wi-Fi 干扰,QZS199,QZS,150,0.253,0.253,0.001953125,193.890625,42.0
无干扰 #5,BDS1,BDS,100,0.21100000000000002,0.253,0.001953125,286.234375,46.5
无干扰 #5,BDS10,BDS,150,0.253,0.253,0.001953125,327.09375,44.0
无干扰 #5,BDS2,BDS,98,0.253,0.253,0.001953125,241.28125,42.0
无干扰 #5,BDS23,BDS,150,0.253,0.253,0.001953125,249.28125,44.0
无干扰 #5,BDS24,BDS,150,0.253,0.253,0.001953125,276.09375,43.0
无干扰 #5,BDS25,BDS,150,0.253,0.253,0.001953125,291.890625,47.0
无干扰 #5,BDS3,BDS,100,0.253,0.253,0.001953125,286.140625,44.5
无干扰 #5,BDS32,BDS,81,0.38,0.38,0.00390625,0.28125,28.0
无干扰 #5,BDS33,BDS,150,0.169,0.253,0.001953125,258.984375,48.0
无干扰 #5,BDS4,BDS,100,0.253,0.253,0.001953125,286.1875,43.0
无干扰 #5,BDS41,BDS,150,0.253,0.253,0.001953125,281.6875,47.0
无干扰 #5,BDS42,BDS,150,0.253,0.253,0.001953125,10.1875,35.0
无干扰 #5,BDS6,BDS,100,0.21100000000000002,0.253,0.001953125,507.625,46.5
无干扰 #5,BDS7,BDS,100,0.169,0.253,0.001953125,739.328125,47.0
无干扰 #5,BDS9,BDS,150,0.253,0.253,0.001953125,738.546875,45.0
无干扰 #5,GAL13,GAL,150,0.253,0.253,0.001953125,242.234375,41.5
无干扰 #5,GAL2,GAL,150,0.253,0.253,0.001953125,250.984375,44.0
无干扰 #5,GAL26,GAL,150,0.253,0.253,0.001953125,241.734375,41.0
无干扰 #5,GAL30,GAL,150,0.253,0.253,0.001953125,730.234375,46.0
无干扰 #5,GAL32,GAL,150,0.253,0.253,0.001953125,247.546875,43.0
无干扰 #5,GAL7,GAL,150,0.253,0.253,0.001953125,291.78125,45.0
无干扰 #5,GAL8,GAL,150,0.253,0.253,0.001953125,275.59375,46.0
无干扰 #5,GLO100,GLO,100,0.253,0.253,0.001953125,315.53125,45.5
无干扰 #5,GLO75,GLO,50,0.38,0.38,0.00390625,0.09375,27.5
无干扰 #5,GLO76,GLO,77,0.38,0.38,0.001953125,0.09375,31.0
无干扰 #5,GLO82,GLO,90,0.253,0.57,0.001953125,5.09375,35.0
无干扰 #5,GLO85,GLO,100,0.253,0.253,0.001953125,297.9375,45.0
无干扰 #5,GLO86,GLO,100,0.253,0.253,0.001953125,287.4375,45.0
无干扰 #5,GLO91,GLO,62,0.253,0.38,0.001953125,10.984375,36.0
无干扰 #5,GLO98,GLO,5,0.38,0.38,0.001953125,0.0,30.0
无干扰 #5,GPS10,GPS,150,0.253,0.253,0.001953125,322.484375,46.0
无干扰 #5,GPS12,GPS,100,0.253,0.253,0.001953125,530.1875,42.0
无干扰 #5,GPS13,GPS,100,0.253,0.253,0.001953125,304.78125,44.5
无干扰 #5,GPS18,GPS,150,0.38,0.38,0.00390625,0.0,27.0
无干扰 #5,GPS23,GPS,150,0.253,0.253,0.001953125,322.78125,45.0
无干扰 #5,GPS25,GPS,150,0.253,0.253,0.001953125,322.484375,43.0
无干扰 #5,GPS28,GPS,150,0.253,0.253,0.001953125,243.390625,35.0
无干扰 #5,GPS31,GPS,100,0.3165,0.38,0.0029296875,0.0,30.0
无干扰 #5,GPS32,GPS,150,0.253,0.253,0.001953125,10.390625,35.0
无干扰 #5,QZS194,QZS,150,0.253,0.253,0.001953125,281.390625,40.0
无干扰 #5,QZS195,QZS,150,0.253,0.253,0.001953125,243.890625,39.0
无干扰 #5,QZS199,QZS,150,0.253,0.253,0.001953125,255.6875,42.0
